TIME_AT_CENTER_OF_HOUR_yyyy-mm-ddThh:mm:ss.sssZ,3-H_KP*10_,1-H_DST_nT,SOLAR_LYMAN-ALPHA_W/m^2
1998-04-14T13:30:00.000Z,20,-15,0.00764400
1998-04-14T14:30:00.000Z,20,-15,0.00764400
1998-04-14T15:30:00.000Z,20,-15,0.00764400
1998-04-14T16:30:00.000Z,20,-19,0.00764400
1998-04-14T17:30:00.000Z,20,-20,0.00764400
1998-04-14T18:30:00.000Z,7,-15,0.00764400
1998-04-14T19:30:00.000Z,7,-13,0.00764400
1998-04-14T20:30:00.000Z,7,-11,0.00764400
1998-04-14T21:30:00.000Z,7,-9,0.00764400
1998-04-14T22:30:00.000Z,7,-2,0.00764400
1998-04-14T23:30:00.000Z,7,2,0.00764400
1998-04-15T00:30:00.000Z,3,2,0.00776300
1998-04-15T01:30:00.000Z,3,2,0.00776300
1998-04-15T02:30:00.000Z,3,3,0.00776300
1998-04-15T03:30:00.000Z,13,4,0.00776300
1998-04-15T04:30:00.000Z,13,3,0.00776300
1998-04-15T05:30:00.000Z,13,7,0.00776300
1998-04-15T06:30:00.000Z,10,9,0.00776300
1998-04-15T07:30:00.000Z,10,7,0.00776300
1998-04-15T08:30:00.000Z,10,5,0.00776300
1998-04-15T09:30:00.000Z,10,8,0.00776300
1998-04-15T10:30:00.000Z,10,7,0.00776300
1998-04-15T11:30:00.000Z,10,5,0.00776300
1998-04-15T12:30:00.000Z,3,8,0.00776300
1998-04-15T13:30:00.000Z,3,8,0.00776300
1998-04-15T14:30:00.000Z,3,5,0.00776300
1998-04-15T15:30:00.000Z,7,2,0.00776300
1998-04-15T16:30:00.000Z,7,0,0.00776300
1998-04-15T17:30:00.000Z,7,-1,0.00776300
1998-04-15T18:30:00.000Z,7,0,0.00776300
1998-04-15T19:30:00.000Z,7,-4,0.00776300
1998-04-15T20:30:00.000Z,7,-5,0.00776300
1998-04-15T21:30:00.000Z,13,-4,0.00776300
1998-04-15T22:30:00.000Z,13,-4,0.00776300
1998-04-15T23:30:00.000Z,13,-2,0.00776300
1998-04-16T00:30:00.000Z,20,3,0.00722100
1998-04-16T01:30:00.000Z,20,5,0.00722100
1998-04-16T02:30:00.000Z,20,2,0.00722100
1998-04-16T03:30:00.000Z,7,7,0.00722100
1998-04-16T04:30:00.000Z,7,9,0.00722100
1998-04-16T05:30:00.000Z,7,9,0.00722100
1998-04-16T06:30:00.000Z,20,12,0.00722100
1998-04-16T07:30:00.000Z,20,14,0.00722100
1998-04-16T08:30:00.000Z,20,13,0.00722100
1998-04-16T09:30:00.000Z,23,8,0.00722100
1998-04-16T10:30:00.000Z,23,16,0.00722100
1998-04-16T11:30:00.000Z,23,7,0.00722100
1998-04-16T12:30:00.000Z,17,9,0.00722100
1998-04-16T13:30:00.000Z,17,10,0.00722100
1998-04-16T14:30:00.000Z,17,12,0.00722100
1998-04-16T15:30:00.000Z,7,10,0.00722100
1998-04-16T16:30:00.000Z,7,8,0.00722100
1998-04-16T17:30:00.000Z,7,9,0.00722100
1998-04-16T18:30:00.000Z,7,8,0.00722100
1998-04-16T19:30:00.000Z,7,8,0.00722100
1998-04-16T20:30:00.000Z,7,6,0.00722100
1998-04-16T21:30:00.000Z,27,10,0.00722100
1998-04-16T22:30:00.000Z,27,8,0.00722100
1998-04-16T23:30:00.000Z,27,6,0.00722100
1998-04-17T00:30:00.000Z,20,12,0.00714400
1998-04-17T01:30:00.000Z,20,19,0.00714400
1998-04-17T02:30:00.000Z,20,13,0.00714400
1998-04-17T03:30:00.000Z,30,8,0.00714400
1998-04-17T04:30:00.000Z,30,4,0.00714400
1998-04-17T05:30:00.000Z,30,6,0.00714400
1998-04-17T06:30:00.000Z,27,15,0.00714400
1998-04-17T07:30:00.000Z,27,14,0.00714400
1998-04-17T08:30:00.000Z,27,8,0.00714400
1998-04-17T09:30:00.000Z,30,-6,0.00714400
1998-04-17T10:30:00.000Z,30,-23,0.00714400
1998-04-17T11:30:00.000Z,30,-17,0.00714400
1998-04-17T12:30:00.000Z,40,-11,0.00714400
1998-04-17T13:30:00.000Z,40,-10,0.00714400
1998-04-17T14:30:00.000Z,40,-22,0.00714400
1998-04-17T15:30:00.000Z,30,-29,0.00714400
1998-04-17T16:30:00.000Z,30,-26,0.00714400
1998-04-17T17:30:00.000Z,30,-23,0.00714400
1998-04-17T18:30:00.000Z,33,-22,0.00714400
1998-04-17T19:30:00.000Z,33,-27,0.00714400
1998-04-17T20:30:00.000Z,33,-27,0.00714400
1998-04-17T21:30:00.000Z,10,-22,0.00714400
1998-04-17T22:30:00.000Z,10,-19,0.00714400
1998-04-17T23:30:00.000Z,10,-13,0.00714400
1998-04-18T00:30:00.000Z,10,-11,0.00698700
1998-04-18T01:30:00.000Z,10,-10,0.00698700
1998-04-18T02:30:00.000Z,10,-10,0.00698700
1998-04-18T03:30:00.000Z,10,-8,0.00698700
1998-04-18T04:30:00.000Z,10,-9,0.00698700
1998-04-18T05:30:00.000Z,10,-8,0.00698700
1998-04-18T06:30:00.000Z,23,-7,0.00698700
1998-04-18T07:30:00.000Z,23,-4,0.00698700
1998-04-18T08:30:00.000Z,23,-6,0.00698700
1998-04-18T09:30:00.000Z,30,-11,0.00698700
1998-04-18T10:30:00.000Z,30,-9,0.00698700
1998-04-18T11:30:00.000Z,30,-10,0.00698700
1998-04-18T12:30:00.000Z,20,-9,0.00698700
1998-04-18T13:30:00.000Z,20,-10,0.00698700
1998-04-18T14:30:00.000Z,20,-10,0.00698700
1998-04-18T15:30:00.000Z,7,-11,0.00698700
1998-04-18T16:30:00.000Z,7,-14,0.00698700
1998-04-18T17:30:00.000Z,7,-15,0.00698700
1998-04-18T18:30:00.000Z,7,-14,0.00698700
1998-04-18T19:30:00.000Z,7,-12,0.00698700
1998-04-18T20:30:00.000Z,7,-8,0.00698700
1998-04-18T21:30:00.000Z,0,-5,0.00698700
1998-04-18T22:30:00.000Z,0,-4,0.00698700
1998-04-18T23:30:00.000Z,0,-2,0.00698700
1998-04-19T00:30:00.000Z,0,0,0.00714300
1998-04-19T01:30:00.000Z,0,0,0.00714300
1998-04-19T02:30:00.000Z,0,-2,0.00714300
1998-04-19T03:30:00.000Z,0,-1,0.00714300
1998-04-19T04:30:00.000Z,0,0,0.00714300
1998-04-19T05:30:00.000Z,0,1,0.00714300
1998-04-19T06:30:00.000Z,3,3,0.00714300
1998-04-19T07:30:00.000Z,3,2,0.00714300
1998-04-19T08:30:00.000Z,3,1,0.00714300
1998-04-19T09:30:00.000Z,3,0,0.00714300
1998-04-19T10:30:00.000Z,3,-1,0.00714300
1998-04-19T11:30:00.000Z,3,2,0.00714300
1998-04-19T12:30:00.000Z,10,3,0.00714300
1998-04-19T13:30:00.000Z,10,3,0.00714300
1998-04-19T14:30:00.000Z,10,1,0.00714300
1998-04-19T15:30:00.000Z,20,2,0.00714300
1998-04-19T16:30:00.000Z,20,-4,0.00714300
1998-04-19T17:30:00.000Z,20,-6,0.00714300
1998-04-19T18:30:00.000Z,27,-7,0.00714300
1998-04-19T19:30:00.000Z,27,-10,0.00714300
1998-04-19T20:30:00.000Z,27,-11,0.00714300
1998-04-19T21:30:00.000Z,20,-13,0.00714300
1998-04-19T22:30:00.000Z,20,-13,0.00714300
1998-04-19T23:30:00.000Z,20,-7,0.00714300
1998-04-20T00:30:00.000Z,7,0,0.00680800
1998-04-20T01:30:00.000Z,7,2,0.00680800
1998-04-20T02:30:00.000Z,7,1,0.00680800
1998-04-20T03:30:00.000Z,23,0,0.00680800
1998-04-20T04:30:00.000Z,23,-7,0.00680800
1998-04-20T05:30:00.000Z,23,-5,0.00680800
1998-04-20T06:30:00.000Z,27,-5,0.00680800
1998-04-20T07:30:00.000Z,27,-7,0.00680800
1998-04-20T08:30:00.000Z,27,-12,0.00680800
1998-04-20T09:30:00.000Z,20,-13,0.00680800
1998-04-20T10:30:00.000Z,20,-11,0.00680800
1998-04-20T11:30:00.000Z,20,-16,0.00680800
1998-04-20T12:30:00.000Z,37,-17,0.00680800
1998-04-20T13:30:00.000Z,37,-21,0.00680800
1998-04-20T14:30:00.000Z,37,-16,0.00680800
1998-04-20T15:30:00.000Z,10,-15,0.00680800
1998-04-20T16:30:00.000Z,10,-14,0.00680800
1998-04-20T17:30:00.000Z,10,-16,0.00680800
1998-04-20T18:30:00.000Z,10,-17,0.00680800
1998-04-20T19:30:00.000Z,10,-17,0.00680800
1998-04-20T20:30:00.000Z,10,-14,0.00680800
1998-04-20T21:30:00.000Z,27,-13,0.00680800
1998-04-20T22:30:00.000Z,27,-12,0.00680800
1998-04-20T23:30:00.000Z,27,-10,0.00680800
1998-04-21T00:30:00.000Z,20,-6,0.00684200
1998-04-21T01:30:00.000Z,20,-6,0.00684200
1998-04-21T02:30:00.000Z,20,-4,0.00684200
1998-04-21T03:30:00.000Z,27,-11,0.00684200
1998-04-21T04:30:00.000Z,27,-16,0.00684200
1998-04-21T05:30:00.000Z,27,-15,0.00684200
1998-04-21T06:30:00.000Z,10,-10,0.00684200
1998-04-21T07:30:00.000Z,10,-4,0.00684200
1998-04-21T08:30:00.000Z,10,-2,0.00684200
1998-04-21T09:30:00.000Z,17,0,0.00684200
1998-04-21T10:30:00.000Z,17,-5,0.00684200
1998-04-21T11:30:00.000Z,17,-9,0.00684200
1998-04-21T12:30:00.000Z,17,-14,0.00684200
1998-04-21T13:30:00.000Z,17,-19,0.00684200
1998-04-21T14:30:00.000Z,17,-16,0.00684200
1998-04-21T15:30:00.000Z,17,-15,0.00684200
1998-04-21T16:30:00.000Z,17,-15,0.00684200
1998-04-21T17:30:00.000Z,17,-18,0.00684200
1998-04-21T18:30:00.000Z,13,-15,0.00684200
1998-04-21T19:30:00.000Z,13,-12,0.00684200
1998-04-21T20:30:00.000Z,13,-7,0.00684200
1998-04-21T21:30:00.000Z,20,-3,0.00684200
1998-04-21T22:30:00.000Z,20,0,0.00684200
1998-04-21T23:30:00.000Z,20,2,0.00684200
1998-04-22T00:30:00.000Z,7,3,0.00682000
1998-04-22T01:30:00.000Z,7,1,0.00682000
1998-04-22T02:30:00.000Z,7,-3,0.00682000
1998-04-22T03:30:00.000Z,27,-6,0.00682000
1998-04-22T04:30:00.000Z,27,-6,0.00682000
1998-04-22T05:30:00.000Z,27,-4,0.00682000
1998-04-22T06:30:00.000Z,10,-4,0.00682000
1998-04-22T07:30:00.000Z,10,-4,0.00682000
1998-04-22T08:30:00.000Z,10,-7,0.00682000
1998-04-22T09:30:00.000Z,7,-7,0.00682000
1998-04-22T10:30:00.000Z,7,-7,0.00682000
1998-04-22T11:30:00.000Z,7,-9,0.00682000
1998-04-22T12:30:00.000Z,17,-10,0.00682000
1998-04-22T13:30:00.000Z,17,-8,0.00682000
1998-04-22T14:30:00.000Z,17,-4,0.00682000
1998-04-22T15:30:00.000Z,17,-5,0.00682000
1998-04-22T16:30:00.000Z,17,-13,0.00682000
1998-04-22T17:30:00.000Z,17,-14,0.00682000
1998-04-22T18:30:00.000Z,17,-13,0.00682000
1998-04-22T19:30:00.000Z,17,-15,0.00682000
1998-04-22T20:30:00.000Z,17,-14,0.00682000
1998-04-22T21:30:00.000Z,20,-16,0.00682000
1998-04-22T22:30:00.000Z,20,-11,0.00682000
1998-04-22T23:30:00.000Z,20,-3,0.00682000
1998-04-23T00:30:00.000Z,17,1,0.00677200
1998-04-23T01:30:00.000Z,17,1,0.00677200
1998-04-23T02:30:00.000Z,17,-3,0.00677200
1998-04-23T03:30:00.000Z,27,-4,0.00677200
1998-04-23T04:30:00.000Z,27,-11,0.00677200
1998-04-23T05:30:00.000Z,27,-18,0.00677200
1998-04-23T06:30:00.000Z,23,-16,0.00677200
1998-04-23T07:30:00.000Z,23,-7,0.00677200
1998-04-23T08:30:00.000Z,23,-4,0.00677200
1998-04-23T09:30:00.000Z,10,-3,0.00677200
1998-04-23T10:30:00.000Z,10,0,0.00677200
1998-04-23T11:30:00.000Z,10,2,0.00677200
1998-04-23T12:30:00.000Z,7,2,0.00677200
1998-04-23T13:30:00.000Z,7,6,0.00677200
1998-04-23T14:30:00.000Z,7,7,0.00677200
1998-04-23T15:30:00.000Z,7,5,0.00677200
1998-04-23T16:30:00.000Z,7,3,0.00677200
1998-04-23T17:30:00.000Z,7,3,0.00677200
1998-04-23T18:30:00.000Z,50,14,0.00677200
1998-04-23T19:30:00.000Z,50,22,0.00677200
1998-04-23T20:30:00.000Z,50,11,0.00677200
1998-04-23T21:30:00.000Z,43,7,0.00677200
1998-04-23T22:30:00.000Z,43,15,0.00677200
1998-04-23T23:30:00.000Z,43,3,0.00677200
1998-04-24T00:30:00.000Z,47,0,0.00678000
1998-04-24T01:30:00.000Z,47,-17,0.00678000
1998-04-24T02:30:00.000Z,47,-42,0.00678000
1998-04-24T03:30:00.000Z,57,-44,0.00678000
1998-04-24T04:30:00.000Z,57,-42,0.00678000
1998-04-24T05:30:00.000Z,57,-56,0.00678000
1998-04-24T06:30:00.000Z,53,-59,0.00678000
1998-04-24T07:30:00.000Z,53,-69,0.00678000
1998-04-24T08:30:00.000Z,53,-50,0.00678000
1998-04-24T09:30:00.000Z,47,-38,0.00678000
1998-04-24T10:30:00.000Z,47,-47,0.00678000
1998-04-24T11:30:00.000Z,47,-52,0.00678000
1998-04-24T12:30:00.000Z,47,-44,0.00678000
1998-04-24T13:30:00.000Z,47,-38,0.00678000
1998-04-24T14:30:00.000Z,47,-33,0.00678000
1998-04-24T15:30:00.000Z,20,-30,0.00678000
1998-04-24T16:30:00.000Z,20,-32,0.00678000
1998-04-24T17:30:00.000Z,20,-34,0.00678000
1998-04-24T18:30:00.000Z,20,-33,0.00678000
1998-04-24T19:30:00.000Z,20,-34,0.00678000
1998-04-24T20:30:00.000Z,20,-33,0.00678000
1998-04-24T21:30:00.000Z,40,-31,0.00678000
1998-04-24T22:30:00.000Z,40,-28,0.00678000
1998-04-24T23:30:00.000Z,40,-32,0.00678000
1998-04-25T00:30:00.000Z,50,-33,0.00682300
1998-04-25T01:30:00.000Z,50,-26,0.00682300
1998-04-25T02:30:00.000Z,50,-22,0.00682300
1998-04-25T03:30:00.000Z,40,-30,0.00682300
1998-04-25T04:30:00.000Z,40,-35,0.00682300
1998-04-25T05:30:00.000Z,40,-39,0.00682300
1998-04-25T06:30:00.000Z,30,-36,0.00682300
1998-04-25T07:30:00.000Z,30,-30,0.00682300
1998-04-25T08:30:00.000Z,30,-32,0.00682300
1998-04-25T09:30:00.000Z,30,-25,0.00682300
1998-04-25T10:30:00.000Z,30,-20,0.00682300
1998-04-25T11:30:00.000Z,30,-25,0.00682300
1998-04-25T12:30:00.000Z,40,-24,0.00682300
1998-04-25T13:30:00.000Z,40,-17,0.00682300
1998-04-25T14:30:00.000Z,40,-22,0.00682300
1998-04-25T15:30:00.000Z,33,-24,0.00682300
1998-04-25T16:30:00.000Z,33,-30,0.00682300
1998-04-25T17:30:00.000Z,33,-32,0.00682300
1998-04-25T18:30:00.000Z,50,-28,0.00682300
1998-04-25T19:30:00.000Z,50,-35,0.00682300
1998-04-25T20:30:00.000Z,50,-33,0.00682300
1998-04-25T21:30:00.000Z,27,-33,0.00682300
1998-04-25T22:30:00.000Z,27,-27,0.00682300
1998-04-25T23:30:00.000Z,27,-22,0.00682300
1998-04-26T00:30:00.000Z,47,-21,0.00678700
1998-04-26T01:30:00.000Z,47,-30,0.00678700
1998-04-26T02:30:00.000Z,47,-33,0.00678700
1998-04-26T03:30:00.000Z,47,-29,0.00678700
1998-04-26T04:30:00.000Z,47,-22,0.00678700
1998-04-26T05:30:00.000Z,47,-21,0.00678700
1998-04-26T06:30:00.000Z,37,-36,0.00678700
1998-04-26T07:30:00.000Z,37,-38,0.00678700
1998-04-26T08:30:00.000Z,37,-40,0.00678700
1998-04-26T09:30:00.000Z,33,-36,0.00678700
1998-04-26T10:30:00.000Z,33,-27,0.00678700
1998-04-26T11:30:00.000Z,33,-22,0.00678700
1998-04-26T12:30:00.000Z,50,-26,0.00678700
1998-04-26T13:30:00.000Z,50,-29,0.00678700
1998-04-26T14:30:00.000Z,50,-44,0.00678700
1998-04-26T15:30:00.000Z,47,-51,0.00678700
1998-04-26T16:30:00.000Z,47,-60,0.00678700
1998-04-26T17:30:00.000Z,47,-63,0.00678700
1998-04-26T18:30:00.000Z,30,-60,0.00678700
1998-04-26T19:30:00.000Z,30,-57,0.00678700
1998-04-26T20:30:00.000Z,30,-52,0.00678700
1998-04-26T21:30:00.000Z,40,-50,0.00678700
1998-04-26T22:30:00.000Z,40,-47,0.00678700
1998-04-26T23:30:00.000Z,40,-39,0.00678700
1998-04-27T00:30:00.000Z,40,-32,0.00684000
1998-04-27T01:30:00.000Z,40,-33,0.00684000
1998-04-27T02:30:00.000Z,40,-34,0.00684000
1998-04-27T03:30:00.000Z,37,-31,0.00684000
1998-04-27T04:30:00.000Z,37,-36,0.00684000
1998-04-27T05:30:00.000Z,37,-33,0.00684000
1998-04-27T06:30:00.000Z,23,-26,0.00684000
1998-04-27T07:30:00.000Z,23,-28,0.00684000
1998-04-27T08:30:00.000Z,23,-32,0.00684000
1998-04-27T09:30:00.000Z,27,-27,0.00684000
1998-04-27T10:30:00.000Z,27,-21,0.00684000
1998-04-27T11:30:00.000Z,27,-20,0.00684000
1998-04-27T12:30:00.000Z,23,-20,0.00684000
1998-04-27T13:30:00.000Z,23,-21,0.00684000
1998-04-27T14:30:00.000Z,23,-24,0.00684000
1998-04-27T15:30:00.000Z,13,-28,0.00684000
1998-04-27T16:30:00.000Z,13,-30,0.00684000
1998-04-27T17:30:00.000Z,13,-29,0.00684000
1998-04-27T18:30:00.000Z,20,-27,0.00684000
1998-04-27T19:30:00.000Z,20,-25,0.00684000
1998-04-27T20:30:00.000Z,20,-27,0.00684000
1998-04-27T21:30:00.000Z,13,-27,0.00684000
1998-04-27T22:30:00.000Z,13,-24,0.00684000
1998-04-27T23:30:00.000Z,13,-17,0.00684000
1998-04-28T00:30:00.000Z,30,-14,0.00689300
1998-04-28T01:30:00.000Z,30,-18,0.00689300
1998-04-28T02:30:00.000Z,30,-21,0.00689300
1998-04-28T03:30:00.000Z,23,-24,0.00689300
1998-04-28T04:30:00.000Z,23,-25,0.00689300
1998-04-28T05:30:00.000Z,23,-17,0.00689300
1998-04-28T06:30:00.000Z,17,-16,0.00689300
1998-04-28T07:30:00.000Z,17,-19,0.00689300
1998-04-28T08:30:00.000Z,17,-20,0.00689300
1998-04-28T09:30:00.000Z,17,-18,0.00689300
1998-04-28T10:30:00.000Z,17,-16,0.00689300
1998-04-28T11:30:00.000Z,17,-11,0.00689300
1998-04-28T12:30:00.000Z,17,-13,0.00689300
1998-04-28T13:30:00.000Z,17,-16,0.00689300
1998-04-28T14:30:00.000Z,17,-21,0.00689300
1998-04-28T15:30:00.000Z,17,-23,0.00689300
1998-04-28T16:30:00.000Z,17,-24,0.00689300
1998-04-28T17:30:00.000Z,17,-25,0.00689300
1998-04-28T18:30:00.000Z,20,-24,0.00689300
1998-04-28T19:30:00.000Z,20,-22,0.00689300
1998-04-28T20:30:00.000Z,20,-25,0.00689300
1998-04-28T21:30:00.000Z,23,-25,0.00689300
1998-04-28T22:30:00.000Z,23,-25,0.00689300
1998-04-28T23:30:00.000Z,23,-19,0.00689300
1998-04-29T00:30:00.000Z,17,-16,0.00689800
1998-04-29T01:30:00.000Z,17,-19,0.00689800
